rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
410	3280.01	1253.11	3247.18	437.324	2577	73.8859	46.1905	0.780497	0.968797	204.167	2471.49	458.554	0.185538	1248.58	2471.49	3977	0.971896	257.966	637.417	724.451	380.764	0.741071	774.843	692.227	134.253	0.185317	219	490	192.397	66.7357	2	256.468	0.0995219	29.9093	29.9093	29.9093	0	118	101	109.5	12.0208	61.6483	18.3083	25.6041	0.183004	139.91	151	161	562.523	223.274	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	151	151	151	0	  DCIS 
411	3274.13	240.259	3360.11	693.866	1669	52.8774	40.745	0.637373	0.970913	155.539	2341.42	543.411	0.232086	1394.35	2341.42	2676	0.968863	203.196	1744.41	1619.38	1275.69	0	0	0	444.112	0.274249	73	74	178.89	53.2289	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	73	73	73	0	80.3323	21.4246	31.5053	0.198653	158.594	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Lymph 
412	3305.59	1445.1	3285.75	280.856	4017	113.483	48.5951	0.903678	0.886559	284.007	1264.81	572.503	0.452639	806.557	1264.81	6236	0.913834	343.48	558.857	516.112	172.425	0	0	0	65.2344	0.126396	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	16.9149	17.6484	13.4823	0.141655	95.177	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
413	3307.08	1344.93	3278.8	348.174	2300	72.2154	41.3994	0.819362	0.951199	200.267	1612.15	655.515	0.406609	996.067	1612.15	3782	0.903056	263.681	499.464	501.651	157.964	0.197479	716.766	477.049	108.579	0.216444	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	27.6062	27.6683	23.5498	0.222445	105.868	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
414	3313.09	1226.65	3279.32	441.322	682	48.4514	20.6742	0.904393	0.793946	123.154	1097.19	352.956	0.32169	556.139	1097.19	1548	0.853833	176.711	737.407	693.436	349.749	0.467949	752.466	672.883	95.5467	0.137787	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	91.9799	80.567	59.0744	0.347002	170.242	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
415	3369.68	1082.05	3335.41	551.928	3059	75.2867	52.4161	0.717828	0.969572	220.995	1288.86	423.237	0.32838	312.872	1288.86	4906	0.98752	270.711	652.229	704.728	361.041	0	0	0	233.33	0.331092	11	12	175.364	49.7021	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	11	11	11	0	34.3715	-18.3756	34.8656	0.309549	112.634	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
416	3381.59	1330.54	3352.79	316.841	3051	95.886	41.783	0.900065	0.956426	239.196	1362.75	578.694	0.424651	828.041	1362.75	4688	0.970199	282.225	852.06	746.557	402.87	0.181818	679.354	756.129	244.779	0.327877	326	476	213.748	88.0869	2	1142.26	0.374387	20.8289	20.8289	20.8289	0	166	160	163	4.24264	101.325	31.9919	31.8875	0.17756	179.587	206	341	486.553	147.304	2	173.875	0.0569895	20.5565	20.5565	20.5565	0	137	69	103	48.0833	  DCIS 
417	3390.89	2388.64	3582.98	149.683	1498	67.6208	28.5759	0.906321	0.978445	167.095	2256.04	643.994	0.285453	1034.2	2256.04	2928	0.9747	218.225	865.242	902.57	558.883	0	0	0	274.632	0.304277	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	40.32	4.74171	14.8833	0.12551	118.582	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
418	3390.37	420.36	3430.13	586.783	1970	54.3954	47.1077	0.500002	0.962384	171.539	1672.68	747.354	0.4468	1026.7	1672.68	4194	0.987056	241.238	1096.73	1036.9	693.213	0	0	0	225.521	0.217495	292	395	165.435	39.7734	2	259.61	0.131782	16.01	16.01	16.01	0	189	103	146	60.8112	28.7826	25.8495	19.9957	0.186798	107.045	138	362	396.297	57.0475	2	229.787	0.116643	30.2324	30.2324	30.2324	0	69	69	69	0	  Lymph 
419	3407.78	1174.22	3373.24	452.881	3267	77.0043	55.447	0.693922	0.943402	230.167	2158.62	509.166	0.235876	569.936	2158.62	4868	0.969721	275.196	631.005	656.206	312.519	0	0	0	199.915	0.304652	387	1940	156.176	30.5142	4	732.048	0.224073	50.1262	23.7353	38.349	10.7859	197	17	96.75	75.6411	57.5249	-3.38302	29.594	0.217945	135.787	215	684	400.302	61.0527	3	413.333	0.126518	42.2114	19.9163	29.1707	10.3931	100	19	71.6667	45.6545	  DCIS 
420	3460.47	2794.35	4363.98	301.227	5775	122.025	60.8383	0.866847	0.982143	312.208	1597.14	496.682	0.310982	958.688	1597.14	7614	0.934921	378.593	1469.55	1505.57	1161.88	0.195266	2035.85	1437.76	476.633	0.316581	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	341.179	76.9881	73.48	0.175185	419.442	540	1112	770.876	431.626	2	1225.91	0.212279	41.9503	41.9503	41.9503	0	278	262	270	11.3137	  Tumour 
421	3429.89	1782.24	3456.29	189.029	1225	51.5097	30.6132	0.80423	0.977654	137.882	1465.93	259.37	0.176932	557.65	1465.93	4732	0.756031	376.836	1418.18	1489.44	1145.75	0.262687	1799.41	1437.28	764.518	0.513293	120	123	176.467	50.8051	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	120	120	120	0	95.2824	-18.4252	22.9971	0.132514	173.544	107	109	371.776	32.5261	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	  Other 
422	3432.49	1465.74	3413.19	175.65	878	51.3354	22.7213	0.896716	0.924211	127.154	801.777	296.947	0.370361	521.266	801.777	1952	0.966337	180.569	629.777	552.439	208.752	0	0	0	110.63	0.200257	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	38.0386	25.4582	17.3234	0.148953	116.301	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
423	3461.97	563.679	3474.08	566.683	3401	68.8048	63.2427	0.393881	0.97394	222.551	1304.79	424.441	0.325295	793.934	1304.79	4444	0.942124	277.622	2094.13	2067.17	1723.48	0.27686	2439.82	1999.48	536.647	0.259605	507	2304	196.193	70.5318	5	433.772	0.127542	56.4884	14.3097	35.8371	13.6068	139	63	101.4	32.9742	102.638	31.058	34.2044	0.189079	180.9	117	120	395.906	56.6563	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	117	117	117	0	  DCIS 
424	3467.05	2331.03	3634.75	243.953	1498	70.6619	29.314	0.90989	0.880658	179.64	1496.7	471.417	0.314972	751.193	1496.7	4583	0.920651	293.581	1543.95	1561.15	1217.46	0	0	0	638.684	0.409111	89	289	232.202	106.541	2	1001.12	0.668302	38.3641	38.3641	38.3641	0	82	7	44.5	53.033	71.9502	-2.81433	15.2881	0.101777	150.212	69	69	373.739	34.4895	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  Other 
425	3472.19	1838.59	3508.56	118.966	2564	68.411	48.1948	0.709714	0.955291	211.137	937.51	286.223	0.305302	436.37	937.51	6522	0.917816	351.765	1426.49	1730.88	1387.2	0.285256	1772.6	1711.34	375.502	0.216942	119	121	171.059	45.3973	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	119	119	119	0	326.899	53.831	42.6251	0.105205	405.161	398	484	752.759	413.509	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	398	398	398	0	  Other 
426	3497.56	2884.6	4450.63	350.772	2840	92.2206	39.8841	0.901641	0.956229	230.409	2028.94	567.202	0.279556	1107.62	2028.94	10121	0.8701	492.434	1187.73	1203.4	859.716	0.15262	2016.99	1138.77	471.073	0.391451	135	138	191.83	66.1681	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	135	135	135	0	82.2791	-1.42372	17.8206	0.111003	160.541	105	108	325	-14.2496	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	105	105	105	0	  Tumour 
427	3548.88	513.356	3568.45	466	6421	171.103	53.2212	0.950394	0.771569	457.831	1360.99	555.259	0.407982	848.455	1360.99	9637	0.803954	528.919	1797.67	1779.14	1435.45	0.418605	1803.39	1771.83	492.593	0.276872	1356	4789	188.198	62.5368	8	828.113	0.128969	123.722	14.2324	55.9193	29.6139	334	51	150.667	98.8509	46.7438	0.726763	20.2521	0.16201	125.006	354	1783	331.808	-7.44174	3	1073.29	0.167153	95.7923	34.4312	64.1903	27.4786	164	90	118	40.1497	  DCIS 
428	3534.35	1609.02	3810.53	114.004	5545	92.695	76.4305	0.565808	0.972295	298.877	1023.61	383.324	0.374481	580.292	1023.61	8775	0.971546	369.078	841.334	804.972	461.285	0	0	0	233.463	0.290026	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	64.9466	19.6811	45.8243	0.319983	143.209	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
429	3523.94	1945.56	3949.25	118.966	3773	77.5905	62.4199	0.593982	0.986663	231.924	1908.81	524.399	0.274726	1070.82	1908.81	6006	0.956674	318.794	1345.61	1454.15	1110.46	0	0	0	386.909	0.266072	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	426.26	132.193	66.6579	0.132121	504.522	611	933	852.28	513.03	3	1108.86	0.293895	26.0935	16.1616	21.1282	4.4417	441	74	203.667	205.831	  Tumour 
430	3539.38	2966.93	4534.33	394.697	5503	97.0133	73.1497	0.656855	0.950432	304.593	1215.63	393.094	0.323367	732.84	1215.63	14663	0.856784	583.061	1046.58	1161.04	817.349	0	0	0	346.379	0.298336	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	96.7508	1.60562	35.0198	0.200098	175.013	98	104	230.878	-108.372	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	98	98	98	0	  Tumour 
431	3535.06	1723.45	3549.21	114.004	1920	64.6436	38.5034	0.803262	0.950495	179.681	823.892	223.796	0.271633	458.688	823.892	15012	0.936494	609.161	1263.13	1200.17	856.487	0.123188	1017.13	1215	288.222	0.24015	78	82	183.077	57.4154	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	78	78	78	0	299.561	52.5317	33.2786	0.0880798	377.823	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
432	3588.05	979.297	3556.38	572.77	5691	98.5497	74.6892	0.65239	0.980362	299.706	1406.21	422.785	0.300655	350.351	1406.21	11775	0.926217	473.22	1425.65	1468.14	1124.45	0.126761	1897.57	1431.99	438.937	0.298975	214	279	150.29	24.6282	2	2092.77	0.367733	16.573	16.573	16.573	0	124	90	107	24.0416	53.7917	1.62351	29.5496	0.22377	132.054	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
433	3620.56	537.344	3635.35	416.043	5668	115.21	63.4902	0.834451	0.971047	312.836	1608.1	411.888	0.256134	1185.81	1608.1	7541	0.887072	405.522	1442.64	1657.37	1313.68	0.645777	1648.92	1657.73	259.399	0.156513	243	429	150.811	25.1492	2	1461	0.257762	22.9175	22.9175	22.9175	0	126	117	121.5	6.36396	49.056	-10.7376	22.5882	0.177415	127.318	211	286	385.128	45.8783	2	1935.64	0.341504	13.6737	13.6737	13.6737	0	120	91	105.5	20.5061	  DCIS 
434	3626.46	1265.42	3593.39	305.944	1656	64.9533	34.2617	0.849566	0.913907	174.894	1502.72	324.756	0.216112	503.595	1502.72	3150	0.969828	223.681	641.287	630.601	286.914	0	0	0	77.7091	0.12323	25	26	157.64	31.9785	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	25	25	25	0	63.7965	10.7583	23.2655	0.163774	142.059	109	110	398.633	59.3834	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	109	109	109	0	  Fib 
435	3649.78	599.738	3654.23	432.936	4902	98.2343	64.2658	0.756313	0.975134	277.865	933.686	227.059	0.243186	554.229	933.686	7319	0.939176	370.794	1362.7	1535.98	1192.29	0.556548	1584.05	1517.66	343.229	0.223459	98	100	132.745	7.08336	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	98	98	98	0	48.627	-8.64817	22.0468	0.173749	126.889	122	125	300.385	-38.8644	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	122	122	122	0	  DCIS 
436	3644.13	833.303	3621.53	619.63	5371	178.489	46.3168	0.965745	0.787999	396.149	1611.55	428.914	0.266151	556.834	1611.55	9059	0.703776	603.546	1285.22	1373.1	1029.41	0.512015	1634.95	1278.3	352.803	0.256939	287	1204	133.387	7.72523	3	1576.94	0.293603	57.9009	23.977	41.4627	15.1929	103	91	95.6667	6.4291	40.7465	9.6795	16.989	0.142755	119.009	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
437	3672.94	1687.18	3969.19	121.198	6581	103.712	85.3751	0.56776	0.936664	337.404	1227.99	515.34	0.419661	864.107	1227.99	8730	0.910513	408.492	727.626	795.888	452.2	0.183562	1085.43	767.113	299.076	0.375777	558	1957	176.073	50.4119	4	1642.9	0.249643	52.1687	25.8704	35.6907	9.40361	205	100	139.5	48.9932	67.5571	20.888	29.2113	0.200326	145.819	310	475	477.706	138.457	2	1338.9	0.203449	20.6821	20.6821	20.6821	0	159	151	155	5.65685	  Tumour 
438	3667.72	697.396	3659.19	493.401	6501	101.416	82.2706	0.584745	0.975101	315.22	1052.42	213.437	0.202806	371.754	1052.42	11365	0.873425	499.061	1026.61	1236.09	892.406	0.599089	1412.61	1151.66	287.826	0.232851	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	17.0087	-3.90927	13.9422	0.146343	95.2707	69	69	239.232	-100.018	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	  DCIS 
439	3672.91	2580.97	3915.21	80.7217	1308	51.0801	33.3265	0.757843	0.970326	140.468	1080.88	464.225	0.42949	722.853	1080.88	3370	0.948761	246.711	972.743	918.628	574.941	0	0	0	374.785	0.407983	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	43.7035	-15.7067	28.377	0.232664	121.966	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
440	3738.97	964.479	3707.9	545.604	8031	210.125	58.9402	0.959854	0.747209	486.132	1975.34	487.413	0.246749	943.471	1975.34	11049	0.662648	661.002	1178.42	1322.49	978.8	0.690355	1418.39	1262.6	322.14	0.243587	545	3373	144.371	18.7091	6	1607.7	0.200187	128.353	13.5681	59.7516	37.5688	117	47	90.8333	23.9618	44.17	5.80947	28.5071	0.23284	122.432	588	2533	410.617	71.3677	4	2927.84	0.364567	102.612	22.0058	56.8654	30.4562	276	95	147	86.5833	  DCIS 
441	3694.78	828.451	3672.77	590.36	5484	115.431	62.1279	0.8428	0.923854	318.492	1418.32	248	0.174855	847.831	1418.32	6466	0.891862	371.078	1237.48	1485.83	1142.14	1.0122	1507.09	1465.21	246.168	0.165677	103	104	149.951	24.2899	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	103	103	103	0	43.1911	-38.6106	16.6369	0.136982	121.453	216	390	337.157	-2.09224	2	830.617	0.151462	24.9219	24.9219	24.9219	0	112	104	108	5.65685	  DCIS 
442	3726.53	2641	4486.78	80.7217	5609	137.155	52.7205	0.923172	0.978542	329.924	1493.25	405.667	0.271668	661.75	1493.25	8317	0.920531	413.522	1112.26	1126.61	782.921	0.269333	1244.11	1105.97	171.021	0.151801	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	252.805	82.3136	46.6575	0.14093	331.067	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
443	3718.1	887.606	3691.21	623.905	6108	129.434	62.7108	0.874791	0.899426	365.161	1521.56	402.12	0.264282	935.238	1521.56	7649	0.872476	416.919	1324.43	1474.66	1130.97	1.01108	1467.81	1474.6	231.794	0.157185	150	454	136.407	10.7451	2	1950.86	0.319395	42.4358	42.4358	42.4358	0	98	52	75	32.5269	47.6719	-6.22463	14.8369	0.117815	125.934	251	1110	349.697	10.4476	3	1133.1	0.185511	51.0448	15.6905	37.8135	17.2459	103	50	83.6667	29.2632	  DCIS 
444	3743.07	928.242	3713.72	580.734	2186	71.1971	41.1848	0.815709	0.930609	207.037	1840.53	501.414	0.272429	995.99	1840.53	2851	0.875077	251.966	1182.12	1146.75	803.065	1.01835	1148.17	1154.18	205.162	0.178907	153	164	161.477	35.8156	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	153	153	153	0	51.3756	42.3108	22.1213	0.17064	129.638	122	275	400.943	61.693	2	298.92	0.136743	22.4368	22.4368	22.4368	0	96	26	61	49.4975	  DCIS 
445	3735.1	651.856	3731.26	417.972	2592	74.2973	47.4576	0.769412	0.914931	223.279	918.752	196.981	0.2144	413.689	918.752	5556	0.916076	325.522	1356.07	1444.63	1100.94	0.522648	1513.54	1420.28	255.57	0.17691	173	364	125.185	-0.476563	2	340.817	0.131488	23.8382	23.8382	23.8382	0	90	83	86.5	4.94975	42.496	-5.77164	28.9229	0.239511	120.758	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
446	3754.84	2713.26	4551.11	121.433	4606	111.277	53.2555	0.878041	0.979167	282.836	1559.28	312.992	0.200729	660.84	1559.28	9293	0.924309	432.836	1115.33	1266.55	922.863	0.286445	1262.6	1265.21	144.078	0.113756	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	197.043	-6.87033	18.5265	0.0672943	275.305	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
447	3753.21	746.979	3738.09	492.016	5006	106.604	67.1416	0.776738	0.74483	359.948	1471.09	363.51	0.247103	570.624	1471.09	6874	0.823135	396.735	1357.42	1710.96	1367.27	0.900568	1704.75	1728.31	288.049	0.168356	106	110	146.132	20.4705	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	53.2509	-22.4133	24.8143	0.188683	131.513	206	490	365.146	25.896	2	1118.71	0.223475	32.5165	32.5165	32.5165	0	115	91	103	16.9706	  DCIS 
448	3765.44	1304.15	3733.87	206.649	4223	109.27	49.6075	0.891005	0.971475	275.865	2377.63	517.175	0.217517	1166.1	2377.63	5713	0.964219	316.551	671.042	669.375	325.687	0.201413	652.667	670.419	88.7579	0.132598	651	3248	189.985	64.3231	5	690.295	0.163461	92.594	26.6123	49.8328	20.3725	257	34	130.2	81.4353	55.9922	5.91901	18.7643	0.139767	134.254	700	1805	467.303	128.053	3	465.203	0.110159	64.6193	17.6549	45.0382	21.8553	468	47	233.333	214.621	  DCIS 
449	3768.41	2220.02	4295.72	208.943	3818	117.778	42.079	0.934	0.942251	288.652	1358.33	307.507	0.226387	634.688	1358.33	7042	0.894563	400.652	1496.97	1487.31	1143.62	0	0	0	258.962	0.174115	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	339.301	72.5221	39.4898	0.0945721	417.563	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
450	3781.15	816.831	3759.39	545.941	4843	94.3751	65.9653	0.715152	0.955981	280.066	1515.07	332.173	0.219245	133.053	1515.07	5827	0.951502	310.51	1354.93	1674	1330.31	0.901408	1662.34	1678.07	306.736	0.183236	153	663	141.255	15.5934	2	876.585	0.181001	57.1552	57.1552	57.1552	0	91	62	76.5	20.5061	63.3933	-35.2727	19.944	0.140793	141.655	164	171	419.854	80.604	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	164	164	164	0	  DCIS 
451	3812.27	1841.74	4159.99	161.756	8188	127.221	84.9159	0.74464	0.954869	377.161	1164.53	369.139	0.316985	743.179	1164.53	25667	0.941908	703.428	1471.14	1781.79	1438.1	0	0	0	706.686	0.396616	120	121	174.425	48.7635	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	120	120	120	0	309.582	132.32	76.3665	0.1969	387.844	1120	1919	685.511	346.261	1	0	0	 NaN 	 NaN 	 NaN 	0	638	482	560	110.309	  Tumour 
452	3783.93	710.606	3772.79	446.346	2508	72.1901	44.9229	0.78279	0.963874	205.095	2997.31	727.32	0.242657	1468.91	2997.31	3125	0.945823	242.409	1690.72	1679	1335.31	0.553991	1729.82	1663.69	300.034	0.178698	268	878	197.933	72.2713	2	83.4968	0.0332922	51.7205	51.7205	51.7205	0	139	129	134	7.07107	72.98	7.16594	30.5163	0.201771	151.242	258	310	509.609	170.359	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	258	258	258	0	  DCIS 
453	3805.66	883.816	3779.28	602.364	4541	83.2066	70.9317	0.522765	0.911116	282.936	1307.37	265.275	0.202907	515.142	1307.37	4736	0.846621	322.208	1340.28	1476.45	1132.76	0.972125	1463.18	1492.16	294.351	0.199365	517	2596	133.65	7.98837	4	719.904	0.158534	62.461	18.7008	46.0234	15.0095	274	52	129.25	101.749	43.3523	-6.9082	23.3905	0.192333	121.614	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
454	3793.07	1669.61	3796.03	59.4811	1164	66.1692	22.72	0.939203	0.961983	153.497	992.765	335.643	0.338089	385.18	992.765	2149	0.904842	209.539	862.925	859.952	516.265	0.212766	958.75	840.967	254.484	0.295928	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	111.473	28.5855	36.3992	0.191842	189.735	39	39	321.897	-17.3522	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	39	39	39	0	  Other 
455	3820.02	1723.31	4118.24	59.3633	4417	96.9741	65.7004	0.735518	0.848607	304.836	1980.43	687.882	0.34734	1152	1980.43	7535	0.788757	436.635	1063.9	1124.37	780.683	0.285347	825.387	1180.19	511.213	0.454666	137	463	209.146	83.4845	2	1286.36	0.291229	37.031	37.031	37.031	0	124	13	68.5	78.4889	89.0764	-0.946829	17.4141	0.104065	167.338	421	671	446.903	107.653	2	1022.31	0.23145	19.5867	19.5867	19.5867	0	268	153	210.5	81.3173	  Tumour 
456	3804.5	1259.68	3771.11	244.346	1913	63.1055	40.7581	0.763445	0.900235	184.225	2216.29	579.771	0.261595	1264.53	2216.29	2883	0.899813	225.782	585.285	564.236	220.549	0.280788	656.333	549.716	101.787	0.180397	213	319	163.61	37.9488	2	467.222	0.244235	13.4033	13.4033	13.4033	0	116	97	106.5	13.435	52.8231	26.346	17.2261	0.131412	131.085	209	251	477.139	137.889	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	209	209	209	0	  DCIS 
457	3816.95	1503.71	4032.9	150.083	4355	85.5409	65.6959	0.640443	0.952537	262.35	2185.79	733.941	0.335779	1443.38	2185.79	6808	0.821825	427.362	1037.46	1078.89	735.198	0.335106	1568.68	961.767	444.91	0.412379	39	41	226	100.338	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	39	39	39	0	157.188	46.4688	68.1101	0.289276	235.451	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
458	3849.88	2516.41	4519.6	113.283	5530	151.404	48.4955	0.947315	0.930506	350.434	1665.18	455.623	0.273618	990.726	1665.18	8079	0.931619	426.777	1072.64	1143.4	799.715	0	0	0	154.952	0.135518	261	326	189.123	63.4611	2	1927.06	0.348474	13.5563	13.5563	13.5563	0	133	128	130.5	3.53553	249.739	53.0861	27.8188	0.0848131	328.001	818	1998	718.961	379.711	2	587.065	0.10616	67.9109	67.9109	67.9109	0	470	348	409	86.267	  Tumour 
459	3854.18	971.186	3822.48	534.283	4447	82.5104	71.7196	0.494428	0.937	270.936	1928.12	415.604	0.215548	942.386	1928.12	10559	0.830763	524.818	1149.84	1322.48	978.796	0.422747	1457.01	1289.98	225.308	0.170368	329	1095	150.064	24.4023	3	1788.79	0.402245	41.6484	23.4115	31.8462	8.22428	140	90	109.667	26.6521	26.9682	1.79665	25.0104	0.237673	105.23	175	277	411.457	72.2075	2	321.711	0.0723433	16.3758	16.3758	16.3758	0	89	86	87.5	2.12132	  DCIS 
460	3883.93	2856.27	4739.28	104.938	9720	136.369	92.0566	0.737766	0.97132	392.919	1145.82	322.813	0.281731	753.952	1145.82	17168	0.900357	622.96	1521.6	1781.83	1438.14	0.0982143	2024.55	1775.18	380.964	0.213805	285	971	162.112	36.4507	3	390.734	0.040199	76.1516	31.6433	50.7845	20.4806	109	77	95	16.3707	249.601	32.5197	36.0153	0.109848	327.863	205	224	560.254	221.004	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	205	205	205	0	  Tumour 
